URL,Traffic (%),Number of Keywords,Traffic,Adwords Positions,Positions with commercial intents in top 20,Positions with informational intents in top 20,Positions with navigational intents in top 20,Positions with transactional intents in top 20,Positions with unknown intents in top 20,Traffic with commercial intents in top 20,Traffic with informational intents in top 20,Traffic with navigational intents in top 20,Traffic with transactional intents in top 20,Traffic with unknown intents in top 20,Traffic Change
https://www.g2.com/products/flowhub/reviews,0.02,6,95,0,1,0,0,0,1,83,0,0,0,12,83
https://www.g2.com/products/wind-river-helix-virtualization-platform/competitors/alternatives,0.02,1,94,0,0,1,0,0,0,0,94,0,0,0,0
https://www.g2.com/products/bark-com/reviews,0.02,69,94,0,26,31,2,4,0,74,49,0,0,0,9
https://www.g2.com/products/preve-preve/competitors/alternatives,0.02,1,94,0,0,1,0,0,0,0,94,0,0,0,0
https://www.g2.com/products/streamyard/reviews,0.02,104,94,0,24,2,40,0,0,6,1,90,0,0,53
https://www.g2.com/products/netreo/reviews,0.02,2,93,0,0,2,0,0,0,0,93,0,0,0,0
https://www.g2.com/products/liven/competitors/alternatives,0.02,6,93,0,1,5,1,0,0,0,93,0,0,0,2
https://www.g2.com/products/netreputation-netreputation/reviews,0.01,15,92,0,3,2,1,1,1,7,88,0,0,0,48
https://www.g2.com/products/zeni/reviews,0.01,10,92,0,1,2,4,1,0,3,88,1,0,0,85
https://www.g2.com/products/synthesia/competitors/alternatives,0.01,16,92,0,12,9,1,0,1,66,31,0,0,0,0
https://www.g2.com/products/cratejoy/reviews,0.01,20,91,0,2,2,9,2,0,1,0,90,0,0,85
https://www.g2.com/products/copy-ai/competitors/alternatives,0.01,10,91,0,6,0,0,0,0,91,0,0,0,0,0
https://www.g2.com/products/flashboot/competitors/alternatives,0.01,4,91,0,3,3,0,0,0,91,91,0,0,0,0
https://www.g2.com/products/sticky-notes/competitors/alternatives,0.01,110,91,0,22,73,3,51,1,15,80,1,58,0,-12
https://www.g2.com/products/opentable-for-restaurants/reviews?qs=pros-and-cons,0.01,46,90,0,2,13,23,15,1,4,14,45,40,28,-15
https://www.g2.com/products/edpuzzle/competitors/alternatives,0.01,17,90,0,8,11,0,0,0,85,90,0,0,0,-1
https://www.g2.com/products/skedda/pricing,0.01,10,90,0,0,2,4,3,0,0,0,90,1,0,89
https://www.g2.com/products/practice-better/pricing,0.01,16,90,0,1,0,3,0,0,90,0,90,0,0,89
https://www.g2.com/products/canvs-ai-canvs/reviews,0.01,3,90,0,0,0,0,0,0,0,0,0,0,0,90
https://www.g2.com/products/sketch/pricing,0.01,22,90,0,2,10,3,11,0,5,71,6,79,0,-100
https://www.g2.com/products/opendock/reviews,0.01,12,89,0,1,0,7,0,1,0,0,8,0,81,-20
https://www.g2.com/products/writesonic/reviews,0.01,16,89,0,1,0,4,0,0,2,0,87,0,0,20
https://www.g2.com/products/parapet/competitors/alternatives,0.01,1,89,0,0,1,0,0,0,0,89,0,0,0,0
https://www.g2.com/products/yahoo-mail/competitors/alternatives,0.01,64,89,0,4,19,0,0,0,2,87,0,0,0,-12
https://www.g2.com/products/opera/reviews?page=4&qs=pros-and-cons,0.01,48,88,0,11,18,21,6,0,8,26,60,1,0,-5
https://www.g2.com/products/hoodpay/reviews,0.01,4,88,0,2,2,2,0,0,86,86,2,0,0,86
https://www.g2.com/products/wordable-io/reviews?qs=pros-and-cons,0.01,2,88,0,2,0,0,0,0,88,0,0,0,0,0
https://www.g2.com/products/candidio/reviews,0.01,2,87,0,0,2,0,0,0,0,87,0,0,0,0
https://www.g2.com/products/myvirtualmerchant/reviews,0.01,8,87,0,2,1,0,0,0,86,1,0,0,0,0
https://www.g2.com/products/intellij-idea/pricing,0.01,74,87,0,0,28,30,1,0,0,40,50,0,0,29
https://www.g2.com/products/salary-com-salary-com/reviews,0.01,52,86,0,9,15,11,1,0,42,30,40,0,0,38
https://www.g2.com/products/iqvia/competitors/alternatives,0.01,3,86,0,3,2,0,0,0,86,80,0,0,0,0
https://www.g2.com/products/crexi/pricing,0.01,31,86,0,4,11,9,8,0,54,7,2,23,0,1
https://www.g2.com/products/itubego-youtube-downloader-2021-05-18/reviews?qs=pros-and-cons,0.01,12,86,0,1,3,1,3,0,1,56,3,77,0,0
https://www.g2.com/products/onecause/pricing,0.01,6,85,0,0,0,4,1,0,0,0,85,0,0,-1
https://www.g2.com/products/dealerlogix/reviews,0.01,12,85,0,0,1,6,3,0,0,0,85,14,0,-5
https://www.g2.com/products/navan-formerly-tripactions/competitors/alternatives,0.01,9,85,0,1,7,1,2,0,1,84,1,0,0,0
https://www.g2.com/products/deel/competitors/alternatives,0.01,7,85,0,2,3,0,0,0,1,84,0,0,0,0
https://www.g2.com/products/ahaslides/reviews,0.01,18,85,0,4,0,13,1,0,24,0,85,0,0,0
https://www.g2.com/products/freebird-freebird/competitors/alternatives,0.01,13,85,0,0,3,1,0,0,0,85,0,0,0,0
https://www.g2.com/products/planhub/reviews,0.01,16,85,0,2,0,6,1,0,6,0,79,3,0,0
https://www.g2.com/products/tableau/reviews,0.01,10,85,0,5,0,0,0,0,85,0,0,0,0,0
https://www.g2.com/products/redbrick-shift/reviews,0.01,45,84,0,5,11,4,1,0,4,40,40,0,0,-3
https://www.g2.com/products/ninite/competitors/alternatives,0.01,57,84,0,0,6,20,0,0,0,49,35,0,0,25
https://www.g2.com/products/se-ranking/reviews,0.01,52,84,0,21,2,9,0,0,84,0,0,0,0,-2
https://www.g2.com/products/front/reviews,0.01,42,83,0,14,1,25,1,0,82,74,9,0,0,1
https://www.g2.com/products/nile/competitors/alternatives,0.01,5,83,0,0,2,0,0,0,0,83,0,0,0,0
https://www.g2.com/products/bitly/reviews,0.01,113,82,0,3,4,48,2,0,0,60,21,0,0,27
https://www.g2.com/products/duolingo/competitors/alternatives,0.01,61,82,0,29,20,0,1,0,69,19,0,1,0,-1
https://www.g2.com/products/candis/reviews,0.01,2,82,0,0,2,0,0,0,0,82,0,0,0,0
https://www.g2.com/products/facts-sis-student-information-system/reviews?page=5,0.01,1,81,0,0,1,0,0,0,0,81,0,0,0,0
https://www.g2.com/products/therap-services/reviews,0.01,41,80,0,5,2,11,0,0,30,0,16,0,0,11
https://www.g2.com/products/chrome-enterprise/competitors/alternatives,0.01,115,80,0,22,16,0,1,0,73,10,0,0,0,-10
https://www.g2.com/products/remote/competitors/alternatives,0.01,2,80,0,1,1,0,0,0,63,17,0,0,0,0
https://www.g2.com/products/colour-contrast-analyser-cca/reviews,0.01,11,80,0,1,5,0,1,0,24,80,0,3,0,0
https://www.g2.com/products/painttool-sai/reviews,0.01,62,80,0,1,10,0,2,1,0,55,0,31,22,21
https://www.g2.com/products/jobwizard/competitors/alternatives,0.01,2,79,0,1,0,0,0,0,79,0,0,0,0,0
https://www.g2.com/products/worldpay/competitors/alternatives,0.01,8,79,0,2,4,0,0,0,1,78,0,0,0,0
https://www.g2.com/products/zapier/competitors/alternatives,0.01,34,79,0,5,13,0,0,0,3,78,0,0,0,0
https://www.g2.com/products/smugmug/competitors/alternatives,0.01,29,79,0,18,9,3,2,1,28,17,1,1,46,0
https://www.g2.com/products/meshmixer/competitors/alternatives,0.01,21,79,0,0,17,2,2,0,0,72,4,5,0,54
https://www.g2.com/products/iconik/reviews?qs=pros-and-cons,0.01,8,79,0,1,1,1,0,0,79,79,0,0,0,0
https://www.g2.com/products/cutt-ly/reviews,0.01,46,79,0,6,14,15,1,0,19,25,53,0,0,-2
https://www.g2.com/products/kforce-inc/competitors/alternatives,0.01,5,79,0,1,1,0,0,0,79,79,0,0,0,0
https://www.g2.com/products/jotform/reviews,0.01,78,79,0,4,2,35,0,0,29,0,50,0,0,49
https://www.g2.com/products/brightlocal/competitors/alternatives,0.01,20,79,0,11,11,1,0,0,64,66,13,0,0,-23
https://www.g2.com/products/binance/reviews,0.01,21,78,0,6,7,0,0,0,15,63,0,0,0,0
https://www.g2.com/products/servicetitan/competitors/alternatives,0.01,27,78,0,2,17,3,1,1,13,27,0,0,51,0
https://www.g2.com/products/kanrad-technologies-kantime/reviews,0.01,43,78,0,0,2,4,4,1,0,0,0,39,2,-3
https://www.g2.com/products/tawk-to/reviews,0.01,31,78,0,5,0,12,0,0,35,0,69,0,0,0
https://www.g2.com/products/photoaid/reviews,0.01,21,78,0,5,4,9,3,0,3,9,66,9,0,-12
https://www.g2.com/products/twitch/competitors/alternatives,0.01,37,78,0,11,27,2,1,0,15,78,0,0,0,1
https://www.g2.com/products/sales-focus-inc/reviews,0.01,6,78,0,1,0,2,2,0,0,0,78,78,0,0
https://www.g2.com/products/housecall-pro/competitors/alternatives,0.01,8,77,0,1,5,0,0,0,9,77,0,0,0,-13
https://www.g2.com/products/agency360-io/pricing,0.01,1,77,0,1,0,0,0,0,77,0,0,0,0,77
https://www.g2.com/products/wiz-wiz/competitors/alternatives,0.01,8,77,0,2,5,0,0,0,14,63,0,0,0,0
https://www.g2.com/products/procreate/competitors/alternatives,0.01,83,77,0,43,39,1,0,0,46,42,0,0,0,-42
https://www.g2.com/products/cdk/competitors/alternatives,0.01,6,76,0,1,1,0,0,0,42,34,0,0,0,0
https://www.g2.com/products/taskrabbit/reviews,0.01,94,76,0,8,4,2,0,0,26,1,0,0,0,37
https://www.g2.com/products/loopnet/competitors/alternatives,0.01,28,76,0,4,8,7,4,0,14,58,6,5,0,-33
https://www.g2.com/products/g2/pricing,0.01,7,76,0,0,2,4,4,0,0,2,74,74,0,2
https://www.g2.com/products/wevideo/reviews,0.01,76,75,0,0,0,2,0,0,0,0,73,0,0,39
https://www.g2.com/products/gartner/competitors/alternatives,0.01,20,75,0,1,10,1,2,0,3,72,0,1,0,-15
https://www.g2.com/products/zello/competitors/alternatives,0.01,13,75,0,2,5,0,0,0,1,74,0,0,0,0
https://www.g2.com/products/semrush/pricing,0.01,65,75,0,6,6,27,13,1,1,1,73,71,0,-1
https://www.g2.com/products/invoice2go-from-bill/pricing,0.01,22,75,0,0,3,8,3,0,0,1,74,0,0,0
https://www.g2.com/products/h-r-block/competitors/alternatives,0.01,44,75,0,13,10,3,10,3,67,5,0,7,0,23
https://www.g2.com/products/intail-ai/reviews,0.01,4,74,0,1,2,0,0,0,3,71,0,0,0,0
https://www.g2.com/products/fullcourt-enterprise/reviews,0.01,11,74,0,2,1,1,6,0,4,4,0,70,0,62
https://www.g2.com/products/alphasense/reviews,0.01,25,74,0,3,1,6,0,0,16,0,58,0,0,44
https://www.g2.com/products/meets4b/reviews,0.01,2,74,0,1,2,0,0,0,63,74,0,0,0,0
https://www.g2.com/products/brightedge/competitors/alternatives,0.01,10,74,0,5,3,0,0,0,74,20,0,0,0,1
https://www.g2.com/products/servicetrade/reviews,0.01,15,73,0,2,1,5,1,0,6,0,68,1,0,44
https://www.g2.com/products/humbot/reviews,0.01,7,73,0,2,0,2,0,0,0,0,73,0,0,70
https://www.g2.com/products/opusclip/reviews,0.01,42,73,0,9,3,11,0,0,8,1,67,0,0,-4
https://www.g2.com/products/coadvantage/reviews,0.01,44,73,0,6,0,11,6,0,49,0,43,23,0,11
https://www.g2.com/products/dreamface/competitors/alternatives,0.01,12,73,0,3,2,5,0,0,46,11,26,0,0,0
https://www.g2.com/products/koyfin/pricing,0.01,21,73,0,1,1,13,3,0,0,0,73,3,0,19
https://www.g2.com/products/google-cloud-speech-to-text/pricing,0.01,28,73,0,1,4,13,9,1,0,53,14,6,6,49
https://www.g2.com/products/adthena/competitors/alternatives,0.01,4,73,0,0,4,0,0,0,0,73,0,0,0,0
https://www.g2.com/products/soundhound-voice-ai-platform/competitors/alternatives,0.01,15,73,0,7,7,0,1,0,22,51,0,3,0,1
https://www.g2.com/products/zip-for-business/competitors/alternatives,0.01,33,73,0,20,19,1,0,0,70,12,0,0,0,-8
https://www.g2.com/products/fireside/pricing,0.01,7,72,0,1,3,1,1,1,4,20,0,15,52,1
https://www.g2.com/products/maple-maple/reviews,0.01,5,72,0,4,0,0,0,0,72,0,0,0,0,0
https://www.g2.com/products/adthena/reviews,0.01,7,72,0,3,0,1,0,0,72,0,0,0,0,0
https://www.g2.com/products/course-hero/competitors/alternatives,0.01,49,72,0,10,21,4,0,2,25,56,0,0,13,0
https://www.g2.com/products/yoast-yoast/pricing,0.01,57,72,0,12,18,9,16,0,19,23,11,47,0,15
https://www.g2.com/products/open-time-clock/reviews,0.01,27,72,0,0,4,14,6,0,0,1,71,40,0,0
https://www.g2.com/products/battlefy/reviews,0.01,10,72,0,0,0,10,0,0,0,0,72,0,0,-1
https://www.g2.com/products/koupon/reviews,0.01,60,72,0,11,12,0,11,0,4,53,0,13,0,51
https://www.g2.com/products/chargebee/competitors/alternatives,0.01,7,72,0,1,6,0,0,0,34,72,0,0,0,0
https://www.g2.com/products/blaze-ai/competitors/alternatives,0.01,28,72,0,15,6,5,3,1,61,4,1,2,6,3
https://www.g2.com/products/hostaway/pricing,0.01,5,72,0,1,0,1,0,1,72,0,72,0,0,72
https://www.g2.com/products/studystack/reviews,0.01,21,71,0,0,0,12,1,0,0,0,71,0,0,0
https://www.g2.com/products/everfit/reviews,0.01,13,71,0,3,0,5,1,0,10,0,70,0,0,0
https://www.g2.com/products/access-newswire/reviews,0.01,11,71,0,5,0,7,0,0,68,0,58,0,0,0
https://www.g2.com/products/deel/reviews,0.01,52,71,0,19,3,10,0,0,52,3,21,0,0,6
https://www.g2.com/products/evite/competitors/alternatives,0.01,106,71,0,23,41,2,0,0,3,68,0,0,0,9
https://www.g2.com/products/sofi/competitors/alternatives,0.01,20,71,0,11,12,2,0,0,31,69,0,0,0,-10
https://www.g2.com/products/tapcheck/competitors/alternatives,0.01,8,71,0,3,2,0,0,0,71,7,0,0,0,0
https://www.g2.com/products/shopio/reviews,0.01,2,70,0,1,2,0,0,0,11,70,0,0,0,0
https://www.g2.com/products/smartsheet/reviews,0.01,103,70,0,9,0,34,1,0,14,0,0,56,0,0
https://www.g2.com/products/freemake/reviews,0.01,36,70,0,9,8,4,7,0,28,25,23,19,0,5
https://www.g2.com/products/ninjaone/pricing,0.01,23,70,0,4,2,8,7,1,68,0,70,2,0,52
https://www.g2.com/products/floify/reviews,0.01,16,70,0,1,0,10,3,0,1,0,69,2,0,64
https://www.g2.com/products/samsara/reviews?qs=pros-and-cons,0.01,8,70,0,2,0,2,0,0,0,0,70,0,0,70
https://www.g2.com/products/zabi-niazi/reviews,0.01,6,70,0,3,2,0,0,0,70,0,0,0,0,0
https://www.g2.com/products/harvest/pricing,0.01,39,69,0,6,16,17,9,0,6,39,24,11,0,12
https://www.g2.com/products/bandzoogle/pricing,0.01,7,69,0,1,1,4,0,0,3,3,66,0,0,0
https://www.g2.com/products/clearcompany/reviews,0.01,28,69,0,4,1,11,3,1,3,0,63,18,3,18
https://www.g2.com/products/apartmentiq/reviews,0.01,8,69,0,3,1,5,3,0,8,4,65,4,0,3
https://www.g2.com/products/invision/pricing,0.01,25,68,0,1,10,4,3,2,6,33,18,12,11,0
https://www.g2.com/products/vpn-ht/reviews,0.01,1,68,0,0,1,0,1,0,0,68,0,68,0,0
https://www.g2.com/products/brainly/competitors/alternatives,0.01,17,68,0,1,1,8,0,0,12,44,12,0,0,14
https://www.g2.com/products/frontend-masters/pricing,0.01,9,68,0,1,0,5,0,0,66,0,68,0,0,66
https://www.g2.com/products/armorcode/reviews,0.01,6,68,0,2,0,2,0,0,68,0,0,0,0,0
https://www.g2.com/products/living-security/reviews,0.01,5,68,0,3,1,2,0,0,68,0,0,0,0,42
https://www.g2.com/products/yext/competitors/alternatives,0.01,6,68,0,5,3,0,0,0,68,34,0,0,0,0
https://www.g2.com/products/upstore/reviews,0.01,8,68,0,4,1,0,0,0,66,1,0,0,0,63
https://www.g2.com/products/apollo-io/reviews,0.01,227,68,0,11,6,66,6,0,28,0,40,10,0,5
https://www.g2.com/products/fameswap-com/reviews,0.01,17,67,0,7,2,11,0,0,5,2,64,0,0,-11
https://www.g2.com/products/veho/competitors/alternatives,0.01,7,67,0,3,1,0,0,0,67,2,0,0,0,0
https://www.g2.com/products/samsara/reviews,0.01,31,67,0,9,2,3,0,0,10,7,32,0,0,18
https://www.g2.com/products/radio-co/pricing,0.01,10,67,0,0,2,5,1,0,0,20,47,1,0,0
https://www.g2.com/products/paid-paid/reviews,0.01,6,67,0,2,1,0,0,0,66,1,0,0,0,0
https://www.g2.com/products/follett-aspen-sis/competitors/alternatives,0.01,2,67,0,1,1,0,0,0,67,67,0,0,0,-78
https://www.g2.com/products/gusto/pricing,0.01,39,67,0,1,6,6,9,0,0,41,0,26,0,0
https://www.g2.com/products/evernote/competitors/alternatives,0.01,46,67,0,5,8,3,0,0,16,17,47,0,0,5
https://www.g2.com/products/accessibe/competitors/alternatives,0.01,3,67,0,2,2,0,0,0,67,67,0,0,0,-1
https://www.g2.com/products/ranktracker/reviews,0.01,15,66,0,9,0,1,0,0,66,0,0,0,0,0
https://www.g2.com/products/eventbrite/competitors/alternatives,0.01,68,66,0,19,36,6,6,1,23,53,0,0,1,-1
https://www.g2.com/products/wave/competitors/alternatives,0.01,16,66,0,4,7,0,0,0,65,66,0,0,0,0
https://www.g2.com/products/wsr-weekly-status-report-project-status-reporting-tool/reviews,0.01,2,66,0,0,1,0,1,0,0,63,0,3,0,63
https://www.g2.com/products/smartscout/reviews,0.01,4,66,0,0,0,2,0,0,0,0,66,0,0,0
https://www.g2.com/products/amazon-mechanical-turk/competitors/alternatives,0.01,67,66,0,1,51,0,0,0,5,61,0,0,0,-11
https://www.g2.com/products/front/competitors/alternatives,0.01,22,66,0,6,10,0,0,0,34,37,0,0,0,0
https://www.g2.com/products/murf-ai/pricing,0.01,18,66,0,0,1,11,8,0,0,0,66,28,0,-61
https://www.g2.com/products/vuescan/competitors/alternatives,0.01,12,65,0,1,1,8,2,0,2,1,62,9,0,7
https://www.g2.com/products/air-labs-inc-air/competitors/alternatives,0.01,3,65,0,2,0,0,0,0,65,0,0,0,0,0
https://www.g2.com/products/goodnotes/competitors/alternatives,0.01,50,65,0,40,7,2,0,0,63,8,3,0,0,-6
https://www.g2.com/products/nilus/reviews,0.01,9,65,0,3,2,1,0,0,61,4,0,0,0,0
https://www.g2.com/products/hubspot-marketing-hub/reviews,0.01,48,65,0,7,4,13,6,0,0,2,31,56,0,2
https://www.g2.com/products/flick/pricing,0.01,13,65,0,3,8,1,2,0,15,55,0,9,0,0
https://www.g2.com/products/galileo-fx/competitors/alternatives,0.01,36,65,0,6,6,3,0,0,43,33,0,0,0,0
https://www.g2.com/products/myquiz/reviews,0.01,14,65,0,0,4,3,1,0,0,26,39,0,0,33
https://www.g2.com/products/tmg/competitors/alternatives,0.01,1,65,0,0,1,0,1,0,0,65,0,65,0,0
https://www.g2.com/products/superantispyware/competitors/alternatives,0.01,31,64,0,2,7,1,6,0,2,52,10,21,0,7
https://www.g2.com/products/govqa/reviews,0.01,5,64,0,0,3,1,0,0,0,64,0,0,0,0
https://www.g2.com/products/clideo/reviews,0.01,22,64,0,2,1,15,0,0,1,1,63,0,0,21
https://www.g2.com/products/scribe/reviews,0.01,65,64,0,14,3,3,0,0,59,0,0,0,0,13
https://www.g2.com/products/asocks-asocks/reviews,0.01,5,64,0,3,0,4,0,0,0,0,64,0,0,57
https://www.g2.com/products/claris-filemaker/pricing,0.01,18,64,0,1,4,5,6,2,0,63,0,4,0,-53
https://www.g2.com/products/whentohelp/reviews,0.01,2,64,0,0,0,2,0,0,0,0,64,0,0,0
https://www.g2.com/products/truconversion/reviews,0.01,1,64,0,0,0,1,0,0,0,0,64,0,0,0
https://www.g2.com/products/attentive/competitors/alternatives,0.01,1,64,0,1,0,0,0,0,64,0,0,0,0,0
https://www.g2.com/products/travelperk/pricing,0.01,10,64,0,0,1,2,3,0,0,63,0,63,0,52
https://www.g2.com/products/copy-ai/reviews,0.01,37,64,0,4,2,8,0,0,1,0,63,0,0,57
https://www.g2.com/products/aptia-benefits-administration/competitors/alternatives,0.01,3,63,0,0,1,0,0,0,0,63,0,0,0,0
https://www.g2.com/products/godaddy-email-office/competitors/alternatives,0.01,26,63,0,0,7,4,1,0,0,61,2,0,0,0
https://www.g2.com/products/vsee/competitors/alternatives,0.01,1,63,0,0,1,0,0,0,0,63,0,0,0,63
https://www.g2.com/products/queris-mes/reviews,0.01,1,63,0,0,0,1,0,0,0,0,63,0,0,0
https://www.g2.com/products/vee/reviews,0.01,6,63,0,1,2,1,1,0,63,0,0,0,0,0
https://www.g2.com/products/intelius/competitors/alternatives,0.01,30,63,0,6,6,4,3,1,8,4,5,0,50,-30
https://www.g2.com/products/mozilla-firefox/competitors/alternatives,0.01,41,63,0,13,20,0,2,0,43,55,0,2,0,0
https://www.g2.com/products/ascend-2024-07-19/competitors/alternatives,0.01,2,63,0,1,0,0,0,0,63,0,0,0,0,0
https://www.g2.com/products/ezcater/competitors/alternatives,0.01,28,62,0,1,6,2,1,0,34,62,0,0,0,0
https://www.g2.com/products/belkins/reviews,0.01,25,62,0,14,3,8,3,0,42,16,10,16,0,16
https://www.g2.com/products/corrigo/reviews,0.01,14,62,0,1,4,3,1,0,0,1,60,1,0,48
https://www.g2.com/products/legal-templates/reviews,0.01,58,62,0,18,14,8,4,0,19,2,41,19,0,25
https://www.g2.com/products/apowermirror/reviews,0.01,40,62,0,3,8,0,0,0,1,62,0,0,0,-91
https://www.g2.com/products/mobizen-studio/reviews,0.01,10,62,0,0,5,0,0,0,0,62,0,0,0,62
https://www.g2.com/products/proxmox-ve/competitors/alternatives,0.01,26,62,0,17,2,3,2,2,39,0,2,1,21,-2
https://www.g2.com/products/it-glue/pricing,0.01,26,62,0,1,6,11,6,0,0,2,59,10,0,39
https://www.g2.com/products/adobe-substance-3d-painter/competitors/alternatives,0.01,17,62,0,6,11,0,0,1,0,58,0,0,4,0
https://www.g2.com/products/first-advantage/reviews,0.01,67,61,0,15,7,3,5,0,59,42,1,0,0,39
https://www.g2.com/products/chili-piper/reviews,0.01,14,61,0,3,2,9,0,0,0,0,61,0,0,29
https://www.g2.com/products/rise-vision/pricing,0.01,5,61,0,0,0,3,0,0,0,0,61,0,0,61
https://www.g2.com/products/quartzy/pricing,0.01,12,61,0,0,1,9,9,0,0,0,61,61,0,0
https://www.g2.com/products/facecheck-id/competitors/alternatives,0.01,55,61,0,11,20,8,2,0,32,22,20,1,0,13
https://www.g2.com/products/studocu/reviews,0.01,29,61,0,2,6,11,2,0,5,48,8,0,0,-19
https://www.g2.com/products/shared/competitors/alternatives,0.01,1,61,0,0,1,0,0,0,0,61,0,0,0,0
https://www.g2.com/products/iproyal/reviews,0.01,17,61,0,5,0,10,0,0,6,0,56,0,0,52
https://www.g2.com/products/sprinto-inc/reviews,0.01,15,60,0,5,0,6,1,0,29,0,31,0,0,0
https://www.g2.com/products/zip-for-business/reviews,0.01,16,60,0,4,3,4,1,1,0,0,60,0,0,-1
https://www.g2.com/products/adspower-browser/pricing,0.01,7,60,0,0,0,4,2,0,0,0,60,0,0,60
https://www.g2.com/products/linkello/competitors/alternatives,0.01,16,60,0,4,0,5,0,0,13,0,46,0,0,14
https://www.g2.com/products/gptzero/reviews,0.01,24,60,0,0,0,2,0,0,0,0,0,0,0,60
https://www.g2.com/products/beefree-beefree/pricing,0.01,7,60,0,0,1,5,2,0,0,51,9,0,0,0
https://www.g2.com/products/castlight/reviews,0.01,16,60,0,0,2,2,1,0,0,0,60,0,0,0
https://www.g2.com/products/justhost-hosting/reviews?qs=pros-and-cons,0.01,10,60,0,1,7,1,6,0,4,55,1,54,0,-27
https://www.g2.com/products/podchaser-pro/reviews,0.01,15,60,0,0,0,13,0,0,0,0,60,0,0,0
https://www.g2.com/products/trapeze-transitmaster-cad-avl/reviews,0.01,10,59,0,0,7,0,0,0,0,59,0,0,0,0
https://www.g2.com/products/streamfab/pricing,0.01,13,59,0,0,3,8,0,0,0,5,54,0,0,-36
https://www.g2.com/products/renderforest/competitors/alternatives,0.01,12,59,0,3,0,1,0,0,58,0,1,0,0,0
https://www.g2.com/products/15five/pricing,0.01,7,59,0,1,1,3,2,0,56,1,58,3,0,56
https://www.g2.com/products/ezcater/reviews,0.01,59,58,0,4,3,12,6,0,22,3,33,9,0,-52
https://www.g2.com/products/photomath/competitors/alternatives,0.01,15,58,0,11,3,0,0,0,57,1,0,0,0,0
https://www.g2.com/products/stocard/competitors/alternatives,0.01,19,58,0,6,11,0,3,0,7,51,0,3,0,1
https://www.g2.com/products/hedra/competitors/alternatives,0.01,12,58,0,10,1,2,0,0,52,2,6,0,0,0
https://www.g2.com/products/drift/pricing,0.01,7,58,0,2,1,1,0,0,5,2,51,0,0,0
https://www.g2.com/products/four/competitors/alternatives,0.01,8,58,0,3,1,0,0,0,58,0,0,0,0,0
https://www.g2.com/products/shop-boss/pricing,0.01,21,58,0,2,2,11,7,0,0,2,56,19,0,14
https://www.g2.com/products/semrush/reviews,0.01,197,58,0,10,6,92,3,0,30,0,26,0,0,-2
https://www.g2.com/products/localbitcoins/competitors/alternatives,0.01,17,57,0,2,0,12,0,0,7,0,50,0,0,-6
https://www.g2.com/products/tweetdeck/competitors/alternatives,0.01,11,57,0,2,7,0,0,0,4,57,0,0,0,-605
https://www.g2.com/products/noun-project/reviews,0.01,47,57,0,0,0,43,0,0,0,0,57,0,0,19
https://www.g2.com/products/schedulicity/reviews,0.01,12,57,0,2,0,3,0,0,0,0,57,0,0,0
https://www.g2.com/products/buzzcast/reviews,0.01,8,57,0,0,1,2,0,0,0,0,57,0,0,0
https://www.g2.com/products/activeworks-camp-class-manager/reviews,0.01,32,57,0,7,18,2,3,0,29,48,7,0,0,0
https://www.g2.com/products/travelperk/reviews,0.01,15,57,0,4,2,4,3,0,16,39,9,39,0,2
https://www.g2.com/products/bolster-bolster/pricing,0.01,2,57,0,0,0,2,2,0,0,0,57,57,0,0
https://www.g2.com/products/tveyes/reviews,0.01,12,57,0,0,2,7,5,0,0,0,57,9,0,-6
https://www.g2.com/products/optimantra/pricing,0.01,9,57,0,0,0,2,1,0,0,0,56,0,0,17
https://www.g2.com/products/social-blade/competitors/alternatives,0.01,24,57,0,6,11,4,1,0,42,56,0,0,0,0
https://www.g2.com/products/patreon/reviews,0.01,140,57,0,6,2,10,1,0,24,9,0,9,0,-3
https://www.g2.com/products/daysmart-pet/pricing,0.01,9,57,0,2,3,3,2,0,19,3,35,0,0,0
https://www.g2.com/products/motivosity/pricing,0.01,3,56,0,0,0,3,0,0,0,0,56,0,0,56
https://www.g2.com/products/airslate-signnow/reviews,0.01,19,56,0,4,0,3,0,0,20,0,55,0,0,-120
https://www.g2.com/products/opusclip/pricing,0.01,23,56,0,2,6,14,13,0,0,0,56,0,0,54
https://www.g2.com/products/lark-lark/pricing,0.01,6,56,0,0,2,2,0,0,0,56,0,0,0,0
https://www.g2.com/products/advisorycloud/reviews,0.01,21,56,0,15,9,3,1,0,52,5,4,0,0,4
https://www.g2.com/products/rocketbot/pricing,0.01,2,56,0,0,2,0,0,0,0,56,0,0,0,56
https://www.g2.com/products/clutch-co/reviews,0.01,29,56,0,11,5,3,1,0,13,43,0,0,0,0
https://www.g2.com/products/carrier411/reviews,0.01,21,56,0,1,1,10,1,0,0,8,56,0,0,36
https://www.g2.com/products/401go/reviews,0.01,11,56,0,3,0,3,0,0,11,0,45,0,0,14
https://www.g2.com/products/ooma-office/pricing,0.01,13,56,0,0,1,2,1,0,0,0,56,0,0,56
https://www.g2.com/products/trip-master/competitors/alternatives,0.01,12,56,0,2,2,3,0,0,1,4,52,0,0,-2
https://www.g2.com/products/ccc-intelligent-solutions/pricing,0.01,38,55,0,0,8,0,3,0,0,53,0,2,0,34
https://www.g2.com/products/birdeye/reviews,0.01,68,55,0,23,7,31,4,0,16,0,49,0,0,-135
https://www.g2.com/products/whatnot/competitors/alternatives,0.01,17,55,0,5,9,1,1,1,40,43,0,0,5,7
